epoch	reward	protected_cells	budget_left	time_last_protect	running_reward	avg_cost	extant_sp	extant_sp_value	extant_sp_pd	coeff_0	coeff_1	coeff_2	coeff_3	coeff_4	coeff_5	coeff_6	coeff_7	coeff_8	coeff_9	coeff_10	coeff_11	coeff_12	coeff_13	coeff_14	coeff_15	coeff_16	coeff_17	coeff_18	coeff_19	coeff_20	coeff_21	coeff_22	coeff_23	coeff_24	coeff_25	threshold_0
10	-81.66666666666667	166.66666666666666	3.61877352583943	9.0	-92.10925022761027	7.073936742664684	0.8366666666666666	0.8220290059743235	0.9190233280907415	-13.82794850029198	1.24166773963817	-8.54301928008898	-7.522327066755296	-9.037217265733235	13.49204044247674	-0.19119480389333532	17.842425972416116	5.360319409172591	23.169013434614428	1.8334126434043159	-5.297648850843908	-11.418221723080062	-4.700393721494194	23.317536635524093	-5.700355188359396	-11.198364752344013	-15.030394636932066	-16.26633913506106	0.9579570168096039	13.380594641294948	11.686577370149788	20.67270808818564	3.0468495280600116	-10.17840647700668	-18.350944330784806	0.28215022386955785
11	-97.33333333333333	162.5	3.100759651637295	9.0	-93.41527100404103	9.049609256071703	0.8053333333333333	0.7138633638432904	0.9093004674446362	-7.06228581227998	0.12657271448900942	-8.859322312878227	-8.202873407359402	-11.90946498038863	14.09768423763805	1.6036260573080263	23.24845675529094	8.12711118747638	21.38012255792009	1.3178275649249926	-8.222681601447956	-14.605976860901924	-10.36870108785597	27.072186306399995	-2.732058070635952	-0.9517918741645932	-12.63864812218151	-17.37134567031997	-1.8070105899873496	12.111810204445597	8.971407745100972	29.422244422303088	1.9039644212956046	-11.9046600256253	-25.303054173482188	0.29245787854574534
12	-95.5	150.0	3.6028694057858766	8.166666666666666	-93.93645325303078	10.860172586384898	0.809	0.8312656725557414	0.912675695323453	-4.661450557673481	-4.331841145310104	-12.149046422386101	-11.97184217302066	-16.74166517806985	17.83541553836261	-0.10083571045989315	24.155765923585694	8.820942926951574	20.75526451320963	-0.6393687129588022	-3.305412238162326	-10.578890868609045	-8.745097460867726	25.09064682952173	-0.9742961409166362	2.729393576143534	-16.055981367908622	-23.446596653041887	-1.575508181051775	8.10965643606055	8.827723239654397	30.585083100045573	-0.8385312420663642	-7.992465846763022	-23.41505975729951	0.41194944981929393
13	-98.16666666666667	162.5	1.7587509387983709	10.166666666666666	-94.99400660643975	7.040994134622074	0.8036666666666666	0.7622047980616903	0.8956945814271867	-5.790272949026008	-6.9148464486499	-10.697966933839488	-10.283280619079301	-13.633433878635191	15.323171696305288	-0.8903656832364729	25.60878994416849	12.841677719741591	19.431431433354287	2.3649385340562272	-7.484605460424465	-11.798616124470861	-12.596987372365295	24.368610596232156	-0.3865829641029018	1.5034270492453845	-14.297223392144678	-26.258652598152498	-1.7999009551394232	3.9284487493204994	12.033221556145559	30.816808036321678	-1.300289907785461	-6.480775535969167	-18.624178222925302	0.3733294360345368
14	-87.16666666666667	170.83333333333334	2.8444292335664696	10.5	-93.03717162149648	7.589968672253062	0.8256666666666667	0.8915574984497309	0.9108877026164194	-18.564486742207283	-7.635356090273048	-10.487595988679267	-21.448218035492925	-16.133548205854023	16.022414281725403	-1.1308494927031028	26.737893790416177	7.39382666638501	15.203914307902014	5.320859554616991	-7.566614793079418	-2.2366212669994496	-14.173899244104414	23.71856021264367	3.108470059337493	2.324031726402836	-23.355322650391706	-30.351643480460126	6.820773504808923	10.643706006745688	7.846353779852659	24.44682364959845	7.135562326031974	-5.630648477734359	-10.90954561223406	0.7587017159877962
15	-122.16666666666667	170.83333333333334	12.56159511167167	8.833333333333334	-100.31954538278903	7.894436323389713	0.7556666666666666	0.8318082007298937	0.8830979036514756	-15.584276233368321	-7.679299551340057	-10.746982895534252	-23.27341300094013	-21.13459261339525	16.560279706739664	6.877539139692464	27.489629174231887	-1.9118494924241212	12.112275507662192	10.122509446992796	-2.860029726271632	-1.2717925007233393	-19.3634256564062	20.044327252431017	-3.421411306975957	-1.7143331654892502	-21.209426471233165	-29.690083121085973	0.6704826953999516	15.37107808700075	6.554107050149628	30.202527738992984	8.581201474492325	-18.500424980866445	-8.241247472669663	0.6809191716586975
16	-96.66666666666667	170.83333333333334	11.197634271664226	8.833333333333334	-99.40632570375844	7.755679497570232	0.8066666666666666	0.8683130173664608	0.9012430915216324	-17.88439280077247	-1.4176318227512175	-9.637529509535486	-23.387093447518044	-20.450800148042102	12.211794384384463	3.07370055905561	31.709844010193635	0.2888774945434185	6.856067870405105	8.601031427920796	-0.13899214375513314	2.3396018727623913	-11.216221438428354	23.808801817147014	-1.455446254003965	-0.87291552296584	-21.81134815632517	-31.5747060566757	3.7983113149969197	6.735563290467569	2.901958811754057	33.780107425818784	12.045847935190368	-16.24165997579444	-8.89576359367785	0.6957485551123201
17	-119.5	179.16666666666666	12.521286970509331	9.166666666666666	-104.42974427781883	6.705960422987467	0.7610000000000001	0.70850590084556	0.8805275058946199	-16.317982219815708	1.9852032751516475	-11.626645367543254	-14.669464601901591	-4.769933080466663	7.569968469324281	-2.6750964394349954	29.30406624228045	6.619611018829843	18.607347831784026	11.118583593283171	2.51402508213721	-6.516237580989004	-9.913894524451502	25.248773408255364	-5.996588154724435	-2.5373842203917714	-17.04516730040628	-32.47985854459821	14.8518048372199	12.874109224308693	2.2095588672428392	44.07703570395072	16.611106295670382	-15.939655110546635	-12.179434829651754	0.6536930579355369
18	-114.83333333333333	175.0	12.131209717757804	9.0	-107.03064154169745	6.624799351449195	0.7703333333333333	0.7535374381783188	0.8870203427829976	-12.109087475257532	2.6754029747469086	-20.333020719794394	-12.901050256693832	-10.02399652159405	5.183084394112237	0.9999002453304029	26.143925149715436	0.007496718787889378	13.39606407133585	12.717031579077567	7.668823381416018	-3.3279292110761145	-6.672258651644297	25.668293313200746	-6.635538467022902	-1.3310860495566057	-15.362092257434103	-27.199670470199443	17.608211601968623	6.79551281163219	0.39759980993495225	48.0425998090144	20.09301007580412	-11.494368241196298	-9.490589320372262	0.7699784387980879
19	-89.83333333333333	154.16666666666666	7.282038433708716	8.166666666666666	-102.73131448960642	9.051545374117634	0.8203333333333332	0.83195480234938	0.9186178444015565	-14.832907898602485	-2.185600877275388	-17.82166613753382	-11.678585449437158	-14.247307470580939	3.9100413096886366	1.5114196130899176	25.9655279306338	1.765633234287294	12.385069791784431	12.953263597931578	6.049820363632439	-2.296542560080505	-8.20738710871533	24.99058598543958	-7.105546321680871	-1.7996336507275508	-15.454179241426448	-26.120952514869472	19.84434525650132	6.32789461032404	0.054204658635803094	46.83940393938246	22.595669526678616	-9.177786286862622	-10.48528221710421	0.8279070350250095
20	-81.16666666666667	150.0	8.405079948681886	8.0	-97.34015253387149	8.36206088302456	0.8376666666666667	0.6909115133381266	0.9187343505367102	-11.4520719941791	2.379150223110033	-17.574565702447817	-17.30371603291826	-14.688368260585484	9.539109645050665	1.3127985003355942	28.32026175994555	-2.588982201459647	8.732310455672572	18.607701143572648	0.22622342881418778	-0.28516110539599016	-6.5491376477369	24.000422573881817	-3.727008949617165	-3.2781003529765265	-10.053430031725483	-28.96510664816406	17.756406908944186	0.9163622926536679	4.511484530820895	44.0675295911875	25.024635388618446	-3.4478104889608128	-6.073705180621114	0.8722977305646384
21	-93.66666666666667	154.16666666666666	7.203086459955145	8.666666666666666	-96.42178106707028	9.821105667887545	0.8126666666666665	0.8123244229828227	0.9050184401176541	-12.589590907019671	-0.9993211219558118	-14.305523856277409	-19.46159740029422	-19.88823594629297	10.446795870905108	-1.5399141593934238	24.96753535611413	-7.15221387278987	9.534594772003409	15.885797086213001	-0.8734367325213908	-0.47392434559647373	-4.3871318108357595	22.52092428813079	-6.735689257328369	-3.12671255285722	-16.612299422245655	-28.21139715905177	17.543306995865034	2.1710737508828313	2.945052966567476	47.1712718656832	21.329108105789988	-2.583133472970853	-8.872566082801779	0.9209019117137985
22	-112.16666666666667	150.0	7.76732001106766	8.166666666666666	-100.35800246696938	11.29985400158364	0.7756666666666666	0.830794137153679	0.8924820381194598	-13.387724267962419	-3.6133381654129075	-11.311157267342846	-21.384549895028698	-20.88757406033868	6.153725009155155	-2.2782942559757347	21.495583305799624	-3.9307013846764276	11.8925073021088	15.12063776433763	-7.350528790123504	-0.6724332011023	-7.970529202607086	24.90242166873012	-8.370159655681979	-5.20712487765772	-10.63337862360011	-29.346808284562172	15.641154233810301	0.04015335522756658	3.870730114180785	40.46969649474959	18.51772692153456	-1.76864876090965	-9.425379672804315	0.8080839928473952
23	-87.5	158.33333333333334	9.326502772527425	8.5	-97.14350185022704	9.317389303547095	0.8250000000000001	0.8333568282799061	0.9142316869373608	-17.296077233520364	-2.4337989748084308	-7.0169747438778245	-24.001383064388673	-21.789168121635132	7.267137198708906	-3.5681956482348727	24.31951425699906	-4.408835637066309	14.449653614314236	16.10799285493406	-7.251018935274206	3.3230684858751793	-7.6960393035857875	26.37802925657789	-7.217364486610145	-3.6259599504726436	-10.52581392684064	-31.60595773552609	22.680718863024037	-0.22147774463433367	2.312050267334877	38.641710792981534	24.99242503400798	1.8562600705247714	-14.33146271804128	0.6412608730760081
24	-106.0	129.16666666666666	10.011255161894452	7.166666666666667	-99.35762638767028	9.92053855712271	0.7880000000000001	0.7183870347979343	0.892068207014794	-14.355541924096672	-0.4612056393278863	-10.085148368853098	-22.264839680028835	-22.6232012009051	8.655805047813939	-1.4140671843650532	26.346546712060846	-1.9488880025514632	15.050985836235181	19.37254833593255	-5.265840212395925	7.623296775729229	-9.1647089224074	28.947439529354195	-9.710255694374588	1.5091751663840745	-14.584520065155859	-32.98954033874556	25.014640489331995	-2.080302401122139	0.3942316882032977	37.83253770190729	25.650169684716943	0.206342477053852	-14.50607165527868	0.8733044876257022
25	-99.0	154.16666666666666	3.711391754984714	9.5	-99.26821979075271	10.459676930494142	0.8019999999999999	0.822230359185045	0.9000097155199426	-15.336422619578402	-2.4623399695517114	-9.398091445991422	-21.561722158209292	-21.845827205947607	6.7648128924894895	-0.5576753041186503	22.490203313669436	-1.9877448442092185	15.871952510911004	15.921453670031863	-5.761604851724413	8.457969460999653	-8.861677346328598	26.54989452753653	-8.833788838769188	0.27984077459162315	-12.371862104221318	-31.75525645245015	22.754207087108718	-2.811427482806727	0.08111427720945241	38.76638037051689	23.138651319698965	0.6237625328787029	-9.009434333630796	0.8878499622421758
26	-99.66666666666667	137.5	6.777374682428096	8.5	-99.3678315097312	8.661244285823427	0.8006666666666665	0.8292641945391673	0.8993004133368668	-15.997917866530232	-7.839949846779204	-11.691722894543089	-22.100257575834558	-20.61253986883154	7.592435148919035	9.052685590407945	17.369511828702397	-5.0330957443303515	21.96834077986365	18.72455416757008	-0.025155881460571905	1.9366064455925285	-7.2406437440855695	24.143015017757914	-10.052921428730976	2.1342912819673647	-18.100951381855506	-32.60131885865478	16.141740538021125	-0.397945706564133	-9.979501406370241	39.1241931589515	26.473384546305574	-1.8779865597133634	-10.134171238857897	0.9761369152573824
27	-89.16666666666667	150.0	7.926991418819372	8.166666666666666	-96.81754029896507	8.896571236123947	0.8216666666666667	0.8983231683711556	0.9119517134000436	-18.225437148060628	-13.16093077101231	-10.855229606885205	-21.747398217276935	-16.88496667919991	10.69906739203229	10.117569253205106	19.25822566823971	-4.530940445265152	22.18713979612241	17.351973994644506	-1.270970937124508	2.526671108899243	-4.894181343572703	31.31164515246886	-6.887463650479613	9.55602174189015	-20.8945610050827	-34.5933531065731	12.788195149824379	-0.26369747120962317	-11.36775107403279	40.63692672355468	27.117564772542032	-5.946741666133724	-10.268999338453906	0.9784805890491589
28	-88.16666666666667	154.16666666666666	8.59590192614521	8.5	-94.65482189089047	10.74659090928544	0.8236666666666667	0.6619777489550976	0.9168496804634896	-15.172048082227537	-14.238184524566071	-15.918536297316649	-24.39208388770981	-13.808620836515644	7.453263191039104	10.047198911876665	23.375175641164695	0.29839326479774897	24.194557892469643	21.92587377649365	-7.685702107153881	3.0036522222247277	-5.76943443015803	33.38230199104249	-4.424437758887503	11.835353327582727	-22.093701734821952	-33.360206293920044	7.986955646546985	-1.1981972952488238	-12.805322262037294	37.978747141572015	29.057925665039313	-4.911151349688065	-13.52771066123858	0.9676077418635668
29	-85.33333333333333	170.83333333333334	3.557755666006365	9.666666666666666	-92.32444975150118	6.915386469738327	0.8293333333333335	0.6589516711540294	0.9151033571250494	-16.45471296579035	-17.026772701677178	-19.96413928701179	-21.941331089764667	-15.31380985777754	4.380447230733687	12.19638418639365	23.511407470328635	-0.28889007967731717	21.77604120060179	18.047520486254104	-10.05862744011042	9.580880264443582	-9.675605428348067	34.77245089718198	-6.742334779613666	11.742453899613336	-27.543127742385632	-31.12630288213999	10.355604927481139	-2.754212211661142	-10.551320143741783	39.86843085854833	25.11928876705439	-1.8039832245901848	-8.795344125749498	0.9876401741351541
30	-78.83333333333333	162.5	3.239026210156658	8.666666666666666	-88.95167064695922	8.113506191704964	0.8423333333333333	0.8545774873408921	0.9160738514865535	-18.17275930653986	-15.82635549379039	-17.515521852553967	-24.591933600340347	-13.317403977333374	6.999886672126298	13.969854166593032	22.53602533670376	-2.2271457398911214	23.983347944164947	19.413858950512832	-9.908533838942116	8.239369831163565	-10.396922627559643	34.73610914705206	-7.866162087735694	8.697894915460624	-30.555244200735984	-28.374041744056193	12.532509609465963	-2.3274924941207416	-13.93205712892868	39.99587546468907	19.5926382988916	-2.0377078922404688	-10.505688481829813	0.9871675028854688
31	-78.5	166.66666666666666	4.232292962745663	9.666666666666666	-86.33875298521941	8.999736632835047	0.843	0.8782886756189522	0.9213149461469531	-20.502617863697875	-12.303416483183746	-17.931878836578747	-24.580002802628965	-14.32098002313938	9.672854728163227	8.901877218826321	18.97220657606884	-1.3791360875709233	24.755675827699022	22.191188640003094	-9.609615882377845	10.969397207001935	-8.216069546560691	31.68291519622015	-9.727835096634923	15.35397677431607	-24.16799304416771	-28.432303399496654	15.628629553434479	2.60969318974735	-12.767077489857693	39.226391401626536	18.09517335619717	-2.961665406884206	-7.2531130172149325	0.9536184676512247
32	-105.83333333333333	154.16666666666666	9.114396209887696	8.166666666666666	-91.2123980722479	9.740069955387257	0.7883333333333332	0.6839952080367048	0.8928273391626377	-15.016505269703275	-15.75367242642234	-14.913167523952803	-23.05272703132527	-14.920301904255817	10.076718365124094	9.311982977183517	20.170885870448565	-5.779713869195829	28.629243516418715	23.274458964423033	-13.018642142517969	12.38411107850317	-7.4888644075319135	32.42775550625818	-8.790026806403278	12.565137065167223	-26.304965951133063	-21.882649196726895	17.001238989220667	3.2019208478923766	-10.704156911092337	38.76960673143298	17.487323928168777	-3.576045510168056	-9.163435209053915	0.8905651235585015
33	-93.0	150.0	10.76596303631314	8.0	-91.65929855418592	9.898092092390486	0.8140000000000001	0.8531927807773076	0.9085143859052125	-18.407095357388542	-15.240338019714455	-13.747816368990197	-23.31598590518286	-15.563723849544358	14.051242991822527	3.446346083534852	19.895954181624965	-1.20597784338392	31.112073107179217	20.201024981024457	-10.782111260436968	11.092504785049766	-6.324969755811173	29.273480571188642	-8.53564588744967	14.87460522084849	-22.775149146740223	-14.804033180789112	15.807310385628886	5.499811442873624	-8.44049204064762	39.91089112300808	18.513346575215348	-4.646985906396477	-10.227448522832578	0.8969398541298476
34	-92.33333333333333	137.5	10.686523210429918	7.666666666666667	-91.82780724897277	9.989545663709556	0.8153333333333334	0.7791090852861702	0.9118844226698332	-19.344611912479373	-14.848351455897467	-16.19971264956189	-24.88865043494765	-14.202656866469699	13.318867496769037	3.4908359444135075	20.963119367123902	-2.5265878245249214	29.245602810909887	19.000250599186966	-12.501783316907897	11.319455178188662	-6.072102994547494	29.528037442859127	-11.598782686178644	16.464493379393012	-22.9752564539479	-13.932324138127008	14.614878358811954	5.315781573511967	-4.680726556509534	41.19594041318569	20.532432269377498	-3.963915104465192	-11.978533144419792	0.9480149102421448
35	-94.0	137.5	10.273578265356585	7.666666666666667	-92.37085543672958	9.611922030750438	0.8119999999999999	0.8653077847612444	0.9086073291216685	-16.377499594106535	-18.29547515557601	-14.812929359342279	-21.241766188692985	-17.694946444701067	12.713348062139328	3.9025186989993643	22.024425728772762	-1.4062590153771322	27.93644995606683	17.515127394216236	-8.946288235430018	10.78270149885709	-7.096422462428469	30.43828740577063	-13.498868898684552	20.342772121319513	-23.98388745971007	-11.698956555930312	18.253553513656115	6.944786982940801	-4.542395493734421	43.708640869208246	19.938386078396615	-3.200704808167921	-10.729941598604336	0.9509330991613851
36	-101.0	133.33333333333334	8.47904024977157	7.666666666666667	-94.52814157754719	9.63764720061072	0.7979999999999999	0.8368383393906139	0.9018255692910667	-14.285074356016873	-17.399531769004707	-16.419190455069806	-20.891150282708356	-24.94698299900647	19.153307984965696	-1.1967078311782724	22.435928117750798	-4.173346754832951	25.890858206610552	21.283071534977584	-8.006074024453957	10.974226797445374	-5.897983859820819	28.880774124779702	-15.29330552024822	16.718669362064578	-29.319750704036426	-7.937941778136485	22.96086747050071	3.709200965527472	-2.308166550278182	45.89207455624427	26.877144182357227	-1.2535564338576128	-9.943045702049238	0.9418557062754604
37	-94.66666666666667	141.66666666666666	8.798699195973867	7.833333333333333	-94.56277284982706	9.539331784321504	0.8106666666666668	0.7258969507401044	0.9032775997249013	-14.246415390738015	-16.074519457402157	-17.15048560077801	-22.52202048095368	-25.224069308341928	21.058548904546765	-1.6684744151690287	21.11395622242285	-4.291878370404315	27.044117665198392	20.357700467346337	-8.563342124964592	12.817200599555186	-4.187411363360876	31.45729658641369	-13.956648934239166	17.271453990687608	-26.06539322902081	-10.713875272307456	22.362082822249604	4.5430088289840285	-2.2376512206756964	42.89289007427117	27.447749082732617	-1.0500333426743882	-9.199769064156124	0.96125873648182
38	-94.16666666666667	141.66666666666666	5.354022901560932	8.166666666666666	-94.46374630403696	10.328648729925959	0.8116666666666665	0.8540749024167723	0.9098837752487766	-11.931828115066116	-18.070111272800307	-18.652341676537812	-20.61959991254201	-25.73169437280418	21.297566156021347	-1.1212115184302551	21.296173341520955	-5.787285728355672	26.359988187966522	24.109700531848734	-7.740625457657114	12.85661812824105	-2.726420537416283	30.72765582107355	-16.28307919936548	17.66532857318645	-28.213659642772814	-8.040516437467403	24.327532600906274	3.413982005521403	-1.149630724106117	39.981893591899585	27.805921003630235	-2.4160948951854273	-7.37854578393466	0.9531573802200671
39	-83.83333333333333	145.83333333333334	6.714071076875449	8.166666666666666	-91.80614306136106	10.168892154643514	0.8323333333333335	0.8146471137191114	0.9188346062112552	-11.703558052363798	-20.487601159012826	-18.238306578128192	-21.57593229220853	-26.277875745372576	21.24815871120838	-4.657437385038871	19.458948919876512	-6.823394156510444	22.620358713356318	23.006355076556932	-7.169558128381485	11.61500299511448	-1.657522583552405	32.94728413467208	-17.152859652771216	18.711101669054717	-22.597665600408124	-6.679255581308013	25.961285958428938	1.034923982176665	-3.33491296211157	39.55526826369643	27.994049011566972	-2.365362657381555	-7.705558502996672	0.9616798022973857
40	-94.66666666666667	137.5	11.434196212073282	7.5	-92.52127396268746	10.308362527606446	0.8106666666666666	0.826566600396958	0.8988271394634171	-11.530967907665726	-17.52550365010336	-11.210818933962354	-26.068921312041997	-19.37892527432261	22.90821484285144	0.41306129296282634	11.825544069405893	-12.299892360139356	27.646417054669993	27.479243336982343	-5.825838103119432	2.580428783255579	1.244284046451315	34.359987761657436	-17.89089228648897	15.266736310021678	-19.388569591256537	-10.78271487696014	25.75764416061325	8.272781254771656	-6.998436157860132	41.84696360390872	34.05641799145742	0.6286939996640721	-10.71229725126033	0.9315014062480415
41	-84.33333333333333	166.66666666666666	2.989857423413635	9.333333333333334	-90.47428880534892	7.314214968285309	0.8313333333333333	0.8814830389135314	0.9174697486447406	-7.504054705748078	-15.003818470009396	-10.648900356397256	-24.444579106158525	-15.309789014347329	24.360037200169796	3.9648220124450284	12.887053331003811	-13.164579708711882	28.531680376214215	27.90473802829483	-9.893926358266725	6.015723259490995	-1.0502102193718763	34.85836687038443	-19.09173450523716	14.133237784686752	-19.37165698137976	-7.29571582708322	26.919391944658535	10.144935082827145	-10.637542216494044	44.997261616753434	33.207559932946715	2.8672252922023276	-10.151140582231474	0.9660348085242414
42	-102.16666666666667	162.5	1.8997456938957071	15.333333333333334	-93.39738327067836	8.268673780486365	0.7956666666666669	0.8028218325250113	0.89828504332033	-3.7894793121529284	-12.82301777607127	-6.344494045306386	-21.83538821870257	-10.514174010604144	24.425176072497823	9.692406824880985	15.055923665681181	-12.644545453611727	28.19827580656042	24.193423319956825	-8.196119323105876	4.7712076231479035	-3.987473065885988	35.025475113672286	-12.879270269228988	13.399684741960185	-16.65886712053615	-10.384186458917311	28.48872957318368	9.958270809722615	-10.306316541780934	48.84585816564937	26.276735046250337	1.7341273259302605	-11.079702431506353	0.9616221872713485
