epoch	reward	protected_cells	budget_left	time_last_protect	running_reward	avg_cost	extant_sp	extant_sp_value	extant_sp_pd	coeff_0	coeff_1	coeff_2	coeff_3	coeff_4	coeff_5	coeff_6	coeff_7	coeff_8	coeff_9	coeff_10	coeff_11	coeff_12	coeff_13	coeff_14	coeff_15	coeff_16	coeff_17	coeff_18	coeff_19	coeff_20	coeff_21	coeff_22	coeff_23	coeff_24	coeff_25	threshold_0
11	-12.904586536650632	162.5	1.9060132540414294	8.666666666666666	-36.296147873469685	8.171082709921416	0.8656666666666668	0.9741908269266988	0.9385697438947257	-29.518911989447496	15.826062762861161	4.777800296121917	23.441077523496414	-21.805652059428702	43.49205585681512	-71.02367677876524	82.17152484184655	-68.57915149113221	23.43920314448575	-22.71666761313644	-5.993867740597922	43.124701422152285	18.400818624248185	21.867764221948242	25.864793230605258	8.151355024115055	-34.455586049959244	-69.16949643598366	68.98529696438304	1.3911449564399012	-47.86540343505041	-16.10923125703135	34.87633231245426	-55.714549685543965	19.355673803922564	0.378517032564663
12	-7.358904697927717	162.5	2.450073135860988	8.5	-29.06183707958419	7.409114725635921	0.8816666666666667	0.9852821906041446	0.9462032556127865	-28.00748847132924	7.382895932830818	1.8684112825678936	24.935573618912937	-28.281173827131404	42.71524460231511	-73.2486951296887	79.52714908140115	-66.44953931018465	24.736967970888827	-25.806069286855063	-0.3118397799632602	39.049951129832245	21.904205619820075	22.567952370284218	25.188616644941277	6.691836177251021	-33.95596079709684	-68.37668403859195	70.40385813585303	12.409893445484595	-48.00352284165695	-21.65714409228464	35.21989267334515	-52.695194297190696	18.95721799721911	0.42128547287903934
13	-26.728395666819864	158.33333333333334	2.4404434563469573	9.666666666666666	-28.478476726393108	8.063080378458222	0.8563333333333333	0.9465432086663603	0.9265703432827653	-27.16505994197928	2.9652957332943926	1.3888935378070542	28.405849984855383	-30.84234041490754	37.93098225527568	-76.13789640416397	82.46831363391279	-67.54997930530452	26.84185271738789	-33.2536686642429	-0.1622005798367769	36.50954935593343	21.391224115493976	21.97390353712829	22.4766497892422	12.352037359994675	-37.028276880461526	-69.95955576313715	65.16907871389112	11.203913463952514	-47.252276369337494	-27.865027412790674	33.21744600557783	-52.67213895414629	19.58346474617015	0.44564499185290957
14	-27.046695595946897	154.16666666666666	2.0999710297445	8.166666666666666	-28.120531443781555	9.032271509139873	0.8626666666666667	0.9459066088081062	0.9327894186260016	-33.978844876052754	1.7007964006121927	0.010592314316737017	25.65195555362521	-35.71453820294855	39.74523667854233	-82.01275442742018	84.37171253096021	-72.55236227707145	26.858686544524577	-29.46325072089695	-2.9761428315609213	40.52544502125667	23.383764306237282	15.26082306724654	25.485064512172194	11.150489560389794	-42.42276998802568	-73.69388598493168	77.00033896801716	13.271349955675879	-47.67190030340479	-29.029859040422423	39.974869171136696	-56.01302768656497	19.461948778227583	0.6270029905416089
15	-15.087462550045672	150.0	1.649500380077695	8.0	-24.862264220347583	9.346709993945948	0.859	0.9698250748999087	0.9359615952171546	-36.31576906548621	4.491501851954382	0.37485635326261646	26.118770920462904	-35.67209462492879	41.48200952668599	-86.51998833730319	85.74343458512712	-68.95793971816862	26.639224026412805	-27.37137702327706	-4.4229065651268655	41.79259266710788	23.818739815936336	16.24512050774759	27.49011531866594	10.957252880681217	-41.57623421356541	-73.10089095828663	81.21846826139493	9.604034040617107	-46.468878586336686	-34.092140501649865	40.37419770686767	-50.70042009729009	16.77678938944959	0.6605448012461986
16	-10.506774625818073	158.33333333333334	1.7708448172694207	8.333333333333334	-21.273391821715204	9.542808876033037	0.867	0.9789864507483639	0.9321666299984578	-35.98312600826015	2.9333912480552033	2.722589461628054	23.97738019924671	-35.569888051576065	40.093334546045256	-87.07809200218418	84.14610024660237	-70.81336616716351	27.111584573672296	-25.6578220246235	-3.1847516624234458	44.409265432297516	25.059200898876576	16.34994091414646	27.69440519744299	13.439435729432644	-42.42118020865169	-74.59534454156633	81.72329946042404	7.159738509197939	-46.36420581630188	-32.8913240013856	39.70432523142786	-52.5489286778095	15.62526085987629	0.686723297068802
17	-16.080306309842467	154.16666666666666	2.637945100997659	8.166666666666666	-19.97512044374702	8.412377401696931	0.862	0.967839387380315	0.939397144379425	-37.55819706841003	4.033199243118598	2.7603534550379503	21.566269025661647	-34.712401736880096	40.99199410160487	-88.62492244431807	84.21858954561012	-73.72221704116798	27.637296876208897	-26.471441143837385	-3.4395852512386207	47.491738236491315	25.555022414612015	16.01381301995181	29.849951413984606	14.543442386109792	-39.925687579152296	-75.41333500803947	82.84677390057658	6.605336398876943	-47.308902863292666	-35.31474180997819	39.87755779534238	-53.2504496150588	15.692384868193372	0.6150913072384315
18	-12.613488382744663	158.33333333333334	1.7407434229979444	8.333333333333334	-18.13471242849643	8.908091964097254	0.8463333333333333	0.9747730232345106	0.9225023401000678	-38.0632668187337	3.9564678312801225	3.9846163613819994	21.196514679474646	-33.396823116421594	41.50304469390645	-89.5755480231975	85.3856123989668	-74.82356461103888	28.536045505962214	-26.500088535388933	-4.88343020968846	45.93802060604437	24.424767026847505	17.791050111997407	30.108947898350767	15.54388593027417	-42.34301105229346	-76.8005897815636	81.94771883382296	7.022622633664843	-46.83138480551177	-37.0177030787628	37.77057386182082	-53.45679748022561	16.678907861074563	0.49980820937121095
19	-11.454517440742203	166.66666666666666	0.9758841484800201	8.666666666666666	-16.464663681557877	9.218065011725558	0.868	0.9770909651185157	0.9332695604774824	-37.82160917834727	2.3304258330251812	8.535748648153762	19.33319086606516	-31.194792580741133	43.25406863683815	-90.62485577663286	85.61287065311143	-73.2188013243904	29.65052248070442	-28.023368369908308	-3.8027769079923415	44.352555493750266	26.166962283529045	15.637336885030168	28.82911394392924	14.201581100274709	-43.98954715610477	-78.53021268860579	83.20898890702925	8.28299202663015	-47.410547907168635	-37.32467031795327	39.14116974403154	-53.42889217042231	16.902097935374627	0.5940438689047883
20	-20.749330685200523	154.16666666666666	1.9455626897124454	8.166666666666666	-17.535830432468536	9.644156914090397	0.844	0.958501338629599	0.9252091344961624	-37.78370571947773	1.5530451008528035	12.338826311169807	21.30089602394263	-28.609750303948385	39.07212956589168	-88.99666735859452	84.93467832719935	-71.19601869309528	28.790542198814077	-30.007452448785063	0.9417594135152543	44.378794841215736	25.747873028470185	16.501763981102524	26.22186334776708	15.076746803786412	-47.89417850751109	-76.35337407849211	84.45480999515216	14.057890218388234	-47.06609187824683	-37.20787983364623	38.41258082259749	-53.86868559472508	17.133382292861327	0.718260000825136
21	-18.74974687621372	154.16666666666666	2.2652730188829477	8.166666666666666	-17.83930954340483	8.221261188113974	0.8556666666666666	0.9625005062475726	0.9309075146503784	-36.72249883837577	3.1289058379878085	11.693182928605095	23.244920241337525	-26.959488245932498	37.10674505731934	-90.81289465363571	85.24798680255597	-69.978499787993	31.796180414028218	-29.203091988164793	0.9327060986652599	44.977785944249526	26.03608368210752	15.1602653531281	26.98526413732528	14.82736393037473	-45.670971359513075	-76.66694248654144	85.06844188309591	11.636965604926225	-46.22500786033852	-38.66449929444903	38.53564358813769	-53.9626699695953	19.086902808004247	0.6661736058351637
22	-19.313129319681945	145.83333333333334	3.1986939826687597	7.833333333333333	-18.20776448747411	8.401119199365695	0.8466666666666667	0.9613737413606361	0.9187001725950156	-37.33195662522201	2.3139985297548775	12.797018898509569	22.922488029155694	-26.55767725199208	35.951265120807726	-90.63333524718203	85.31797570845441	-68.26154826436697	31.85034164220006	-29.207184612055332	0.44241360329489987	45.07509479497354	25.724352862128075	16.075233146928827	26.40135241079027	15.074442371183927	-44.43220986829663	-76.4682913705605	85.19768690774055	11.17631180676536	-46.80860025021222	-40.14266415783701	37.11185375772703	-53.17826271052972	19.485072856563235	0.5764224214448178
23	-19.716049337098088	158.33333333333334	0.8862903567100765	8.333333333333334	-18.584835699880102	8.219265895761593	0.8586666666666667	0.9605679013258038	0.9321677984398805	-34.002641780444314	1.2130749511384689	11.391511700233158	21.423805774122712	-22.929399263313755	35.952631291873026	-91.0850494305789	86.00493027329144	-68.98183198037239	29.52185443763187	-27.975103549673896	1.9012730713097898	43.20896586318131	25.35456960590244	16.796836272696382	26.110726359698806	14.634773180820444	-46.84501627090763	-75.6137474869845	88.52815660049566	11.07405929772171	-46.80015764111276	-41.95373732862369	38.055774226798306	-53.46217967453503	18.519525123997298	0.5841691818117831
24	-28.684591092110043	145.83333333333334	2.700606055494751	7.833333333333333	-21.109774547937587	7.954779784231239	0.8453333333333334	0.9426308178157798	0.9263465059709707	-33.826848936063044	1.6471284456639832	11.789571082811873	20.618009684331028	-25.202001534658486	35.89877731488363	-94.36353928482667	84.11354309646859	-73.29895025205538	32.913807572583494	-29.152174996283698	-0.9608452667583016	43.19054660001833	23.49551085686212	14.714135796129003	27.275311260990172	13.100218812107336	-45.10329170132854	-73.89816375948959	83.43793081444966	12.764920778324042	-49.456013954553846	-34.12991482086933	38.97068803335746	-55.07394017424361	21.53233323857946	0.3673943021442862
25	-15.373908278096906	158.33333333333334	0.947590944936468	8.333333333333334	-19.675807980477416	8.097260498959285	0.8449999999999999	0.9692521834438063	0.9251434993744055	-33.41065323053572	4.4491568751907185	10.79021988170004	17.776048263037794	-25.021344929898426	35.63730974641131	-92.66660231884472	85.94063975234033	-71.69420031578177	35.19249599135297	-26.762934553661168	-0.6920517441829188	43.74770935986341	21.68455112321931	14.500911652968234	26.61202654652328	12.986952358135154	-44.497612863746355	-74.90792638759534	80.4895964184663	13.81212018251586	-48.83823279882321	-33.88868722997631	41.19052102899735	-54.208798362316685	20.715953155403152	0.32574814399783725
26	-19.781321548961984	150.0	2.0837462809450895	8.0	-19.702186372598558	7.799053098359586	0.8356666666666667	0.960437356902076	0.9188465698658298	-33.17894538467217	3.993804623618866	13.122902690885265	19.118530475911005	-23.470852417563567	35.74899189719976	-93.32713870986623	85.01265426431362	-73.1461300791659	37.74592469705078	-25.332381995520656	2.2631278846974494	40.9402457111938	21.96478305624391	14.496489320240062	25.79873863550359	10.528102868668364	-45.61604676041078	-76.34630203093121	79.15547806227279	14.778580607072213	-48.98878871228009	-31.590744565997127	41.80350232573363	-56.56263766758773	19.38101227783583	0.38025145408053507
27	-12.030573251068281	150.0	1.5849041635389725	8.0	-17.784283092215986	9.395752116696336	0.848	0.9759388534978634	0.9287484627332293	-34.39926662859831	0.8395646531656631	12.553664074870724	20.38778870247066	-22.44838069519915	37.743445546036874	-92.50878887455603	85.62254343418127	-72.4304616955127	38.97540990809672	-27.050663737467477	4.918880633586866	41.48651124970597	21.743425506712885	17.50308856790926	24.201647829565932	12.79884215690594	-44.55942705519552	-77.74187386591106	79.4214628274946	14.008692256224805	-49.38874716464411	-30.332119897956222	41.019545260377846	-57.06926796808868	19.989875112182123	0.3997565889434246
28	-30.713109740852815	145.83333333333334	2.1737357644633084	7.833333333333333	-21.016489754375193	8.342029195253259	0.8523333333333333	0.9385737805182944	0.9323405902018322	-43.656950260108324	-0.4009861262538392	13.469337981841797	28.603921498833344	-19.87055085965211	38.94696663792596	-83.61933521664557	89.9444966141132	-60.87214800104843	36.689650764242806	-21.12204974850694	12.149557292874524	40.11556133093774	23.944099455777494	10.655001011413315	21.284303346296397	-6.992165671683614	-46.76800781798184	-73.67394164461912	80.436190607783	17.93929947204944	-41.624496580250835	-23.873451858608867	42.46826167564016	-48.522137170205255	20.878370279357487	0.6608990034408213
29	-20.085875143782914	141.66666666666666	1.893418323607947	7.666666666666667	-20.783836101727125	9.945428508591396	0.8346666666666667	0.9598282497124342	0.9255793803976712	-42.29339756879389	0.9962638865810192	13.58983371074341	28.239624179916582	-19.46799102158281	40.99503597852087	-83.54407576910533	88.16699998627519	-62.33162649227645	36.96738947548746	-21.083028548474125	13.671337000854054	38.37413030299152	23.595092356299542	9.935628969737431	20.11388229293126	-6.24176632458326	-46.66136347735526	-73.2225249525663	80.85359260571943	16.73691023021466	-43.35393818219665	-25.614525099158573	44.092465882057944	-50.01091543346151	20.95931501569828	0.592113694340251
30	-22.54528789940007	137.5	2.244353352105794	7.5	-21.224199051145362	8.343307985589552	0.828	0.9549094242011998	0.9145334166637243	-42.996109088680846	-3.9689438948379916	13.537753121772774	27.8215315500644	-16.691202467689223	39.393756458493414	-86.56819054553404	94.70963837470565	-62.1432850874912	32.55327350577984	-20.665868904460503	8.153955644096488	35.53936458012343	22.814782973397133	12.07211877425209	20.360766848782106	-5.852105656775228	-43.57337341894798	-75.2749635288484	81.18398496382406	13.39304810432476	-43.963364360197104	-21.510645098360424	41.714601849741584	-50.98127087460578	21.610562161981232	0.827431048569301
31	-24.470140133978294	145.83333333333334	2.236672635030089	7.833333333333333	-22.035684321853594	6.749090548933414	0.8453333333333334	0.9510597197320433	0.9254804072333537	-43.736728608555794	-0.019191502265548888	16.161727420274406	25.742358879653544	-20.417714448565462	45.01809789456689	-92.82924318457637	95.3755753570626	-54.985723241711156	37.181786195535864	-26.759031331266307	7.134838137562647	32.28945263795611	21.92056587749737	8.854627561393126	19.349414742775284	-5.244690509617225	-37.22078349795681	-76.41006365213619	81.74331772146215	15.96722873123089	-45.1041660338784	-17.463913152817035	40.588436735145045	-55.94235485606255	20.274406379487303	0.8734540616811229
32	-36.74686219103236	150.0	3.1610514069973674	8.0	-25.713478789148287	8.257370074122909	0.8610000000000001	0.9265062756179353	0.9349004401595419	-54.34918441397864	-1.6496753197553935	13.504804777592371	38.045636282115	-17.49794389262247	51.625065739744564	-93.36349429884358	104.83598103692941	-50.038215687935015	33.123017374733486	-15.916525430444228	-1.297443906284646	32.871391853407715	39.44242853101532	12.85820655985702	3.5021033179194543	-6.531343335207458	-35.020819975829454	-77.78377080062431	82.61021757856854	17.57796038075686	-40.790385918051896	-24.732268764299434	43.60173053380953	-48.583990550822314	16.802050459929966	0.987817982189051
33	-22.542972959012918	150.0	1.1841836151159908	8.0	-24.920852331614444	7.536909754767659	0.8533333333333334	0.9549140540819742	0.9304266513579919	-53.60127803259526	-0.779140881428445	13.269870427522669	36.19645325373284	-16.482811507660504	52.742285911229324	-92.32364403282622	102.58797138696409	-50.87148717126282	32.41361266507526	-16.110102271728454	-3.7008214662309777	33.169243697308815	37.96055610537497	15.782733727914	4.670917776168773	-6.127218292216984	-36.24702703396933	-80.11398262184592	84.02415281295757	14.271689216129865	-41.01583373062063	-25.16781391159455	45.087620962935745	-46.99395091498039	13.526146516915245	0.9925386738303352
34	-14.908157016204504	162.5	3.015053535753713	8.5	-22.41767850276196	7.6831063943769236	0.8516666666666666	0.9701836859675911	0.9237134181314212	-50.728185428015266	-0.2243315712782814	14.240805218533424	36.73790886429101	-17.038434057305583	53.456999820585715	-92.38926682141567	101.77281085676591	-50.95454580620167	33.07087954660459	-15.497160492733917	-2.190582950993129	35.14292691148417	36.74862214253798	16.26587836698327	5.506913418601728	-6.825739768740744	-34.11924215766956	-80.22550644366173	85.55119177048776	14.467068563523227	-42.83802069346072	-25.696317883661255	46.548900815080785	-45.748761199403674	14.373439040745366	0.9932452594123574
35	-22.013297730974443	150.0	4.198505393861121	8.0	-22.31658330981508	9.665502150223274	0.85	0.9559734045380511	0.9286592708456927	-50.65068932077819	-0.0895636015463365	15.147122027465526	38.93595870415238	-18.430232085682754	52.52111010286421	-92.15867616469401	104.05565917585443	-50.57378874592752	32.54013571449886	-16.5645456851403	-0.5303925715371673	33.77078620639237	34.993538658955224	15.409407864475803	4.250160394754757	-5.513797947816437	-34.80695123627909	-79.4753430243768	87.43626598844442	15.711238581647649	-43.98550995751997	-23.0142411216886	46.748045764068806	-45.39463094789541	15.486342386169813	0.9932210640336135
36	-17.705775256732768	150.0	1.0203531692429963	8.0	-21.1638812965445	8.669744881410763	0.8240000000000002	0.9645884494865343	0.9102449832252142	-50.129233371573456	0.964263606690475	15.201859462319211	38.1161099309202	-18.32575496513951	53.47078903098023	-93.03412916660108	104.08281638574832	-50.92933694513681	31.34037898642838	-15.958351424943425	0.8875364809370292	34.31313090394585	34.53127907983278	15.090410761240516	5.555137905790014	-6.094692166560659	-35.26383962225724	-79.6434857592684	87.60992739442436	16.243705613135745	-44.55160390392103	-22.76233769693369	46.23728848156439	-45.82418568826164	14.488542584731144	0.9935672327907393
37	-17.687195011911438	158.33333333333334	1.466354607514363	9.5	-20.294709725386234	8.194508666614693	0.8616666666666667	0.9646256099761771	0.9313085741043253	-48.71823639756966	2.23226515860636	14.496037507806236	36.715189437342815	-19.6000606162945	53.84346974406554	-93.81352907697159	102.04432572167627	-50.81783353957135	30.14124869747507	-15.759730584479103	1.6007250692454764	37.03612081655645	33.66731651609706	15.075732390544212	6.457379328567797	-5.639722514991742	-34.44946652373471	-81.00299018958765	87.5023047159215	16.869829773226158	-44.88423516001329	-23.719943212274597	46.929911368200315	-45.0786886756523	15.464277750447813	0.9936589943286526
38	-17.150353072206183	154.16666666666666	2.1548183914887047	8.166666666666666	-19.50862056209122	8.945237844930146	0.8509999999999999	0.9656992938555876	0.9317390867253327	-49.858452695944216	1.608034425062879	14.751326128081603	34.95971279493828	-19.496974208830878	53.23642067482751	-94.63860518234334	102.98050127048596	-50.80744909502535	31.823858452832155	-17.12604600174154	1.1737345525872782	37.95889055631823	31.479250352629926	15.45646606805538	6.364537107688708	-5.325612582482408	-33.46690368102124	-83.73713043689374	86.43609351012559	18.315748959238682	-45.848984052479196	-24.382682557192155	47.17013932767976	-46.21336726896232	13.249891483974464	0.9952183740782601
39	-22.791587054830444	154.16666666666666	1.7530182999681643	8.5	-20.329362185276025	8.377147506051662	0.8246666666666665	0.9544168258903393	0.9184884029386571	-50.88995630227542	2.306274691170003	14.266407192757287	34.33396475654195	-17.654535851586495	54.75553673505981	-93.75991226602197	104.39608193209105	-50.47683962428128	32.33035037561127	-16.228495566229657	1.6981250944703763	37.9025763284684	29.988850226605077	12.293321720314875	7.355029004737229	-4.869373318851708	-35.689956341208685	-83.49204694834073	85.90960967483973	19.417810105780028	-46.21707981760538	-23.0277909695252	48.16889682432554	-45.969637352750425	13.500678201744215	0.9931419373751599
40	-23.355506716789137	150.0	3.2561946910166384	8.0	-21.085898318154303	8.594148600138816	0.8563333333333333	0.9532889865664217	0.930931126178122	-50.918697286382546	1.9752751694645319	14.537882998654915	35.87052816390789	-21.00456900562213	56.62247865228068	-92.40039875210765	104.18687746821219	-49.84192076833716	31.21324497357784	-15.447781906511779	3.3188400618272187	38.009025429114	31.98859523826252	11.476631420562999	5.311849583797406	-3.6378274284726464	-37.09784733159715	-82.50528116290022	82.82988552475021	18.72708671213828	-47.57774298421712	-24.034815927529035	45.254331244005854	-45.26638710160474	15.02818697744075	0.9912393756282682
41	-16.05840885098768	166.66666666666666	1.2306640726202167	8.666666666666666	-19.829025951362645	8.456482199123998	0.8576666666666667	0.9678831822980246	0.9324970094133175	-49.25459671945309	0.8080062793334588	14.647415741090748	36.83946672829189	-20.18286737960615	55.83222900111492	-91.81188848947738	104.83800633594147	-50.37161097322635	31.372112305076097	-16.83885972890781	2.0440948610858074	41.136627270319224	30.99451916246954	9.5087987182861	1.9332370261204321	-3.272500198451306	-39.27647838727637	-81.5386457630808	84.54796809564172	17.716438883762763	-44.78367714417407	-25.396339366534292	44.3142366812043	-45.400889674247956	15.535028054595339	0.9936868379199693
42	-25.902826966193174	145.83333333333334	2.5896508297133187	7.833333333333333	-21.34747620507028	8.492689309307949	0.828	0.9481943460676137	0.9185905838178584	-50.054513203939415	0.9444805233327065	12.961966563637112	37.5540476884213	-20.898727155086966	54.94844516243299	-91.55537354420038	101.51421331019777	-49.43508512449523	30.966726308738718	-14.77378059347954	1.7769403932346362	41.648071547218635	31.056595527390158	8.981759065639414	1.2846151897610987	-7.213839925608364	-40.02911944324315	-81.54107377405924	82.39993495404636	17.05309247425129	-43.403756318661834	-25.905279487677543	46.39054669568637	-43.88782014164657	16.015113473636827	0.9943818501458392
43	-28.748535729777462	154.16666666666666	3.1536836847136036	8.166666666666666	-23.197741086247074	9.550949341834661	0.8283333333333333	0.9425029285404452	0.9182954115503502	-51.59629380041329	0.8566845229465264	10.636462186398546	37.01346642844085	-24.092644309052382	57.99058920133469	-92.97272905623547	98.88588864359481	-49.50137341623625	31.87462599263685	-14.969934769594824	0.3062638720386277	41.306509961770395	31.23504941240433	10.199454044371045	2.0723792906142204	-7.848584327614921	-41.477451259783585	-83.56059647888968	85.20033037719924	18.248152326811905	-46.3284437341021	-26.653261391834437	49.85814632557679	-42.826036055343494	13.728488976526513	0.9917715467542382
