epoch	reward	protected_cells	budget_left	time_last_protect	running_reward	avg_cost	extant_sp	extant_sp_value	extant_sp_pd	coeff_0	coeff_1	coeff_2	coeff_3	coeff_4	coeff_5	coeff_6	coeff_7	coeff_8	coeff_9	coeff_10	coeff_11	threshold_0
167	8.0	200.0	12.397832568394193	10.0	7.969307075728168	5.705650513516619	0.7903333333333333	0.7859955750846476	0.8981087216890279	1.1628116772050179	4.1852920044194475	-0.37228821067053175	1.5419586884254488	0.2254081489575451	0.8416516482947869	-0.559498030602275	-0.476718280882719	-2.24763466574757	-3.6833604878013855	-0.4688268082448105	-2.202908383264346	0.4473652491106959
168	8.0	200.0	12.004220868340951	10.0	7.9769803067961265	5.944061644830691	0.7633333333333333	0.7752720225990215	0.8875362553142757	1.1631125065515306	4.185027402281932	-0.3722693974988769	1.5416413639576456	0.22456987647195162	0.841091388339332	-0.5607872032295124	-0.4778130820233062	-2.246214052597075	-3.6843926144917063	-0.46807237483830894	-2.2033320552168045	0.44731828818168534
169	8.0	200.0	11.71400509491218	10.0	7.982735230097095	5.625465137382887	0.7923333333333332	0.796131594093548	0.8996445994443724	1.1641901797859338	4.184480046982466	-0.37240854918680916	1.5415107697490207	0.22614325885880177	0.8406761412077087	-0.5612496527999251	-0.47949983613286246	-2.2457011286072346	-3.683827287169577	-0.4681059640495451	-2.2034622895255978	0.4473260172984196
170	8.0	200.0	11.52383371777895	10.0	7.987051422572821	5.623288582476793	0.7836666666666666	0.5981920317373414	0.8980176013918304	1.164248113324967	4.1833538316778816	-0.3729449312602296	1.5419546053295887	0.22566939733664795	0.8405678026959319	-0.561568110438757	-0.4794342701774538	-2.2444474912876564	-3.682873662778223	-0.467889996752027	-2.2034243944343643	0.4473231841550014
171	8.0	200.0	12.054953286761299	10.0	7.990288566929616	5.860809996112554	0.7823333333333333	0.7723345751975407	0.8890473133404	1.1641343478100192	4.182928596498047	-0.3729013660281595	1.5416749511717602	0.22583298780983133	0.8409006884341698	-0.5607889250220478	-0.47938879723362926	-2.244978096420052	-3.683085540746038	-0.4678626619108673	-2.2033572471958593	0.4473068071517167
172	8.0	200.0	12.145071806610241	10.0	7.992716425197212	5.781090739277015	0.7906666666666666	0.7801532649683548	0.9002869128825434	1.1643631310623268	4.183191494828463	-0.3729977292818729	1.5419131778211592	0.22554637665036595	0.8409315803028987	-0.5607771869248711	-0.47947919366955605	-2.244893531328868	-3.682989580266585	-0.4679588757336887	-2.203608078575941	0.44731202858245284
173	8.0	200.0	11.874364692732541	10.0	7.994537318897909	5.995698572921195	0.7606666666666667	0.7866182923093893	0.8812691509535168	1.1644165345526944	4.183061962973527	-0.3729218555532557	1.5416748363046229	0.22575175172060283	0.8410507138358717	-0.5605920509584056	-0.47965459305463043	-2.244719212587538	-3.6828660542121	-0.46803512296618444	-2.203976999532696	0.44732893240143246
174	8.0	200.0	12.43326600851375	10.0	7.995902989173432	5.293093850166236	0.8303333333333334	0.725141965201651	0.9248512425756399	1.164394159222749	4.18283034580438	-0.37305802343019295	1.5415206786840476	0.22561598952991366	0.841342595125844	-0.560362951850992	-0.4797728623108791	-2.244734341940044	-3.682774931055873	-0.4680109390075687	-2.2038925061539074	0.447333202901251
175	8.0	200.0	11.894541548845373	10.0	7.9969272418800745	5.715129315780447	0.7763333333333332	0.7881584671633272	0.8970355340825305	1.1644253749217244	4.182862956516729	-0.3728132905579594	1.541388929657081	0.22552550987158998	0.8413160640962917	-0.560447903517823	-0.4796986415591088	-2.2446860142115637	-3.6827308971145625	-0.46797788631642506	-2.2038405734598694	0.44732779208137646
176	7.833333333333333	195.83333333333334	12.490017924593673	9.833333333333334	7.956028764743389	5.869215531976239	0.7626666666666667	0.8404040267904501	0.8814107882080403	1.1685704491121391	4.169990953509939	-0.38619092597655497	1.5420733043229125	0.2311305369993732	0.8509223245230138	-0.5551184015851752	-0.4632494888163292	-2.272307635589913	-3.7009485794952734	-0.46545373142297003	-2.1976971526848597	0.4469154255190866
177	8.0	200.0	12.639647310729044	10.0	7.967021573557542	5.485799920475962	0.8140000000000001	0.7936861624932622	0.9015275413239897	1.168234148624066	4.170127268931795	-0.38653587017508984	1.5439540522017543	0.23090731023845001	0.8517112637100513	-0.5534827516226941	-0.46395853273674126	-2.270515435877966	-3.699820780448692	-0.46382742482287914	-2.198132853075967	0.4469005825634008
178	8.0	200.0	11.482937608421517	10.0	7.975266180168156	5.983965010182917	0.7993333333333332	0.8473891164080638	0.9096073758694708	1.1679919285334728	4.169774539104526	-0.38636297658420976	1.5436046345550896	0.2310700681723677	0.8523681110751802	-0.552710381510207	-0.46461347822284926	-2.2710939564634294	-3.699417175746706	-0.4627767091664361	-2.1972188322957313	0.4468265026175721
179	8.0	200.0	11.63046167882441	10.0	7.9814496351261175	5.821639133515184	0.7839999999999999	0.822634338994317	0.8988071541319349	1.16873546171431	4.170143214032933	-0.3858828394960789	1.5440011489302632	0.22960377407089397	0.8534648290988409	-0.5522073163821871	-0.46419880264659136	-2.270578816895533	-3.6993072775616227	-0.46217041312539275	-2.1982336998838594	0.44688490119655677
180	8.0	200.0	11.355164986704217	10.0	7.986087226344588	5.957113558572986	0.8113333333333334	0.7845385105897544	0.9134457520803082	1.169001452641223	4.170760588833363	-0.38471053669384453	1.5438627187421359	0.22951609826874825	0.8541747392811994	-0.5525139730912915	-0.4645707547659865	-2.270003227958867	-3.7000582422853023	-0.4624889406910284	-2.1975479516670693	0.4468744774288952
181	7.833333333333333	195.83333333333334	13.138025623421312	9.833333333333334	7.947898753091774	5.887003638187678	0.7713333333333333	0.8122497820954298	0.888636274337531	1.1763556755307427	4.169418900002337	-0.3950256819495287	1.5478304262135687	0.24287557201586582	0.8540110948579532	-0.5417179693378138	-0.46308400860644505	-2.27096603344028	-3.7059644521166186	-0.4629792753159472	-2.2130684900882067	0.44614672670770256
182	8.0	200.0	12.297117866889472	10.0	7.960924064818831	6.016048688311403	0.7976666666666667	0.6562751987065697	0.9112416597878471	1.1788420272522573	4.168824047628029	-0.39422353692065426	1.545649328133201	0.24003623936090937	0.853625912093357	-0.5420919388195017	-0.4633458025879657	-2.268252302969647	-3.707659907993724	-0.4639096413605107	-2.2117551907468846	0.4461818220399721
183	8.0	200.0	11.662503649399147	10.0	7.970693048614123	5.684384930562113	0.8116666666666666	0.6385534237947241	0.9029865897321061	1.1791574010611374	4.167620646908718	-0.3940391673116661	1.5449814289685981	0.24006640647606195	0.8529220266511712	-0.5429828802447755	-0.4627036727608593	-2.267460147155382	-3.7069711234773624	-0.4641959717836145	-2.211654447304969	0.4461561911307315
184	8.0	200.0	11.940211758737014	10.0	7.978019786460592	5.574187261786811	0.7846666666666667	0.8019855253331793	0.8967264411996068	1.1796231731987088	4.167359833054962	-0.3934136683390003	1.5435409670721367	0.24023505520231977	0.8521426369668242	-0.5432745689255631	-0.46279626343101027	-2.267129610973639	-3.706620186017668	-0.4632282521041175	-2.211234765878928	0.4461349093377035
185	7.833333333333333	195.83333333333334	11.74610074890029	9.833333333333334	7.941848173178777	6.137678566484873	0.8106666666666668	0.9070926312135024	0.9067405328308058	1.1639105985579574	4.162658893349279	-0.40022974040508347	1.5322810019577007	0.21363163169465965	0.8581525948619039	-0.5437508382276006	-0.44040612167238724	-2.2721711158056137	-3.714595762633912	-0.45361567959966614	-2.198794868790825	0.44752026944951
186	8.0	200.0	12.457980275510634	10.0	7.956386129884083	5.535814194198576	0.8036666666666666	0.7605975262276635	0.9173087563670764	1.1609488711111733	4.162107878954975	-0.40071531885004025	1.5317975170356264	0.21470673312327598	0.8580862142216115	-0.5436069319000433	-0.4393253340406814	-2.2727236917963194	-3.714247109274359	-0.4539990458368742	-2.199839993850346	0.447446902559905
187	8.0	200.0	11.529180381594662	10.0	7.967289597413062	6.725734819974401	0.8123333333333332	0.7964161280388765	0.9058727416968266	1.163320877328181	4.163892922053119	-0.40162881305890347	1.5321704183801934	0.21372892706251753	0.8576038017859753	-0.5426412684194307	-0.43933370949897677	-2.2746135555759075	-3.7139356687093352	-0.4548306188588407	-2.20060347386663	0.4474517366932946
188	8.0	200.0	12.576781456250307	10.0	7.975467198059796	5.703108296421058	0.8143333333333334	0.7973886653784602	0.9136591090806044	1.1638475897947576	4.165021616954825	-0.40145110939754297	1.5318519744406467	0.21445087082001113	0.8577386973151336	-0.5425502459295606	-0.43937756770801417	-2.274013961627569	-3.713141279333783	-0.4540002578181759	-2.200144476020604	0.44744091725420904
189	8.0	200.0	12.85474368325074	10.0	7.981600398544847	5.562329265033558	0.7786666666666666	0.7162884441343792	0.8956143417983012	1.1640859723498185	4.165622137881096	-0.40169933954715126	1.5307703114269289	0.21397292378077667	0.8560092122586795	-0.5424524777488312	-0.43848660652846344	-2.2727739623684413	-3.713551519190932	-0.45299695308244	-2.2004736687456092	0.4474652326543681
190	8.0	200.0	10.894405790884937	10.0	7.986200298908635	6.234539726752644	0.801	0.7845597653923985	0.9057605399329086	1.1640857143423864	4.165165491747384	-0.4016662360253751	1.530505191218491	0.21476910805874205	0.856557313548926	-0.5423839927583429	-0.43799587385545813	-2.272523194351557	-3.713907540263788	-0.45226007168054005	-2.2006489556073223	0.4474581541490385
191	8.0	200.0	11.501427596430545	10.0	7.989650224181476	5.988383603995772	0.7853333333333333	0.8631396512512196	0.9018268702675192	1.1639627283150487	4.16530934471373	-0.4015340371228599	1.5303690593267731	0.21470022985819845	0.8565988244413681	-0.5424154711663753	-0.438633301069321	-2.272673184176528	-3.7134453761448656	-0.4521899994815977	-2.20040018338784	0.4474895016063866
192	8.0	200.0	11.663522423587105	10.0	7.992237668136108	5.6355478457040755	0.77	0.7303193244050061	0.886934933923472	1.1638241203114559	4.165198773168931	-0.4012437568937975	1.5303999493322304	0.2147365616663764	0.856828302874554	-0.5423251760242336	-0.43843691886404973	-2.2727290048601145	-3.713425374076829	-0.45212729270587376	-2.200376217969676	0.4474811953769204
193	8.0	200.0	12.345069580426227	10.0	7.994178251102081	5.834677779294577	0.779	0.7568863602616043	0.8960078135623807	1.1636649170287285	4.165191484034633	-0.4012229462091648	1.5301373650842485	0.21477163347558487	0.8567935268611219	-0.5421569279330131	-0.4385407519305881	-2.272573883743726	-3.713338399094187	-0.4523706745629371	-2.2003488897522154	0.44748611395517074
194	8.0	200.0	11.444819524418932	10.0	7.995633688326561	6.228681970617681	0.7973333333333333	0.7896659977341898	0.9022249882063619	1.163748400896257	4.165085775320947	-0.4012952740372879	1.5299431739724234	0.2150329754328313	0.856716801078061	-0.5420947850984311	-0.43866348171526925	-2.2726202769715016	-3.7133485185850086	-0.4523522199690785	-2.2004453509973767	0.4474878440821323
195	8.0	200.0	11.700322144771839	10.0	7.996725266244921	5.9537620698700415	0.8169999999999998	0.7220548137412047	0.914839030074083	1.1638847572864632	4.165003405517296	-0.40146241910365343	1.5300396930034994	0.21496698119839117	0.8566783309566132	-0.5420005225345519	-0.43860810932445377	-2.2727585232834175	-3.713198567762853	-0.452315034803457	-2.200575080344715	0.447488786910995
196	8.0	200.0	11.961512419225151	10.0	7.99754394968369	5.740558860507435	0.8066666666666666	0.8431411240845655	0.9062882946884119	1.163909699515791	4.165063309980685	-0.4015025956504423	1.5301753084212644	0.21493383413473624	0.8566918757301215	-0.5420082059275916	-0.43858746764083	-2.2727368723399266	-3.7132101181915105	-0.45240797143239164	-2.200504057395982	0.4474878039051078
197	8.0	200.0	12.908378901369886	10.0	7.998157962262768	5.526479011097194	0.7806666666666667	0.7233209350496684	0.9014058397231907	1.1639470661669136	4.165077885533658	-0.40150489670302036	1.5301382792970495	0.21494733510560576	0.8567218389707287	-0.5419751325853575	-0.4386730290911731	-2.272672054109673	-3.7132592350121403	-0.4524232617350373	-2.200658159726799	0.44748839539023133
198	8.0	200.0	12.264113355052062	10.0	7.9986184716970765	5.659539774863533	0.789	0.8134773169150159	0.8983801595264822	1.1639212701604018	4.1650977482622675	-0.4015013702121817	1.5302071713927852	0.21498403555257706	0.8566958472015216	-0.5420214977936901	-0.4386677008092048	-2.2726461964283082	-3.7132276861520377	-0.4524561146121023	-2.20075748947923	0.447488495735126
199	8.0	200.0	12.08156087005979	10.0	7.998963853772807	5.570858646082191	0.7973333333333333	0.7170699766815457	0.8949146558140592	1.1638973869579903	4.165131154501638	-0.4015031180764979	1.5302342197289958	0.21501230136783953	0.856724387222027	-0.5420794749888151	-0.43861808714543254	-2.272654978175692	-3.7132135033509854	-0.45247271177295256	-2.200793940664738	0.4474902525627766
200	8.0	200.0	12.249542982275315	10.0	7.999222890329605	5.79567747554545	0.7869999999999999	0.6677897678769292	0.8991934334971359	1.1639300497586587	4.165152385952305	-0.40145493992634607	1.5302519203193718	0.21499632310422725	0.8567342402814873	-0.5420656781729795	-0.438637505270303	-2.272646275397852	-3.7131983383942897	-0.4525058177910257	-2.2007919850641566	0.4474912016427688
201	8.0	200.0	12.73890647953028	10.0	7.999417167747204	5.626381463314512	0.7943333333333333	0.7673306787816693	0.900320148430153	1.163915204018375	4.165162483535976	-0.4014628048663037	1.5302563752639653	0.21498751895614887	0.8567640140809699	-0.5420651511500669	-0.43862567543911896	-2.2726427722754994	-3.7132146160045716	-0.4524716933745733	-2.200764679487034	0.44749180830709095
202	8.0	200.0	11.491770179660826	10.0	7.999562875810403	6.153227204270561	0.8109999999999999	0.8456641246531698	0.9107691761717435	1.1639066905901505	4.165170758564802	-0.40146939688728456	1.530262739146082	0.21499709447300455	0.8567725297314711	-0.5420696425969649	-0.4385943813030945	-2.2726423276072802	-3.7132262697011544	-0.45248616633955985	-2.2007577832686827	0.4474916239075602
203	8.0	200.0	12.505266912582826	10.0	7.999672156857802	5.8559440385616925	0.7536666666666667	0.823824922857209	0.8752553183673908	1.1639008488717062	4.165161674329737	-0.4014823804809298	1.5302593486003042	0.2149968834347621	0.8567853107437216	-0.5420641771678438	-0.43859838829249603	-2.272631968433221	-3.7132357926806243	-0.45249127244894705	-2.2007559086288184	0.44749216530779895
204	7.833333333333333	195.83333333333334	12.28601656734	9.833333333333334	7.958087450976684	5.865454236640279	0.8243333333333333	0.7403283569941753	0.9172973876571134	1.1812059767207934	4.175540089454644	-0.4015717812792989	1.5389299240441672	0.21298984581386948	0.8486548078274008	-0.5355812507598325	-0.4283874530198542	-2.2547858586770873	-3.7297791877588056	-0.4424343054971464	-2.186880356960577	0.44776659151617026
205	8.0	200.0	13.021381291221388	10.0	7.968565588232513	5.53957393445656	0.7709999999999999	0.8576037579139041	0.8842044737566072	1.1824433298184482	4.1755471343174255	-0.4016274847334247	1.539880351879667	0.2126464672635096	0.8477897572702947	-0.535849985287512	-0.4291776418305635	-2.255462435806451	-3.729873161784263	-0.44146256815697665	-2.1871336370653918	0.4477989819404856
206	8.0	200.0	11.801731022735794	10.0	7.9764241911743845	5.9424250664360025	0.8053333333333333	0.8122231539529928	0.9125535222203912	1.1824664655892658	4.174839400979467	-0.4014610318855182	1.540671282123061	0.21198319115554976	0.8486381091617159	-0.5352109494126235	-0.4290682822693852	-2.2559715490365315	-3.7289153015296805	-0.44141846172104365	-2.1866604052181526	0.44779251295350014
207	8.0	200.0	12.605188748195898	10.0	7.982318143380788	5.85986475414456	0.7853333333333333	0.7569335427905264	0.8990814241293958	1.1835270255924288	4.174882539731459	-0.40091990944550376	1.5403526260941318	0.2121511714436375	0.8477905527368726	-0.535503746636128	-0.4290830921103219	-2.25595775334626	-3.728662518730411	-0.44108869885652974	-2.1861924409039917	0.44778457764785456
208	8.0	200.0	12.284414992467317	10.0	7.9867386075355915	5.725995070636376	0.7746666666666666	0.748254435484972	0.8907208764502473	1.183550244592979	4.1750201304701315	-0.40071398550489346	1.5406169164056398	0.2117286056415029	0.847654087640358	-0.5353222106563019	-0.4293886290696241	-2.256337647101909	-3.728756917351693	-0.44160805113391755	-2.1861192146231625	0.44778484014071107
209	8.0	200.0	11.75329352797528	10.0	7.990053955651693	5.555293898459628	0.7943333333333333	0.7236241377001461	0.8978844561337945	1.1835247744222586	4.174622698894031	-0.40094075084595326	1.5400045492451369	0.21122342069358688	0.8474727163903737	-0.5356305413138671	-0.429319179576727	-2.256445600605643	-3.729027008547034	-0.44141065181258954	-2.186435870264506	0.44777265156742907
210	8.0	200.0	12.171856008221022	10.0	7.99254046673877	5.654597062330223	0.7986666666666666	0.7986708061420918	0.9064758397075153	1.1833627718761741	4.174718109662492	-0.400972193820453	1.539865016952624	0.21099034592813848	0.8473757583021158	-0.5356154519282332	-0.4293542174277514	-2.2564373107000018	-3.728984485027169	-0.4416655810674851	-2.186447648489481	0.4477568862018003
211	8.0	200.0	11.765045162800854	10.0	7.994405350054078	5.993310027267939	0.8273333333333333	0.7945311391121835	0.9193855283997481	1.1833286175599684	4.174640044056413	-0.4009060761606685	1.5397614823832704	0.21122121366793087	0.8472445747344585	-0.5358556056529676	-0.4295020381815407	-2.2565565921172235	-3.728883967922317	-0.4416756248704501	-2.186215569287337	0.44777287251462333
212	8.0	200.0	11.862339794534774	10.0	7.9958040125405585	5.827625393058837	0.7863333333333333	0.8502633359393229	0.8964984559034018	1.1832325334516187	4.174756712003748	-0.40095355205873257	1.539771810143881	0.21120112720311784	0.8472504673580943	-0.5358352886969867	-0.4295830187501067	-2.2566968003996557	-3.729101861435413	-0.44152082056322445	-2.1862654068541763	0.44777099655275354
213	8.0	200.0	11.417471140137422	10.0	7.996853009405418	6.308555103475331	0.8119999999999999	0.8328443366081788	0.9103917993242728	1.1831306425242447	4.174688468913729	-0.4010141819656541	1.5395791502321279	0.21108894618198432	0.847280951240433	-0.5358215459376111	-0.42955985405210606	-2.256721849442038	-3.729074066207969	-0.4415692868784776	-2.186272193087116	0.4477751256814128
214	8.0	200.0	12.300698800993592	10.0	7.997639757054063	5.7249382039224885	0.7916666666666665	0.775547881253653	0.8962553165702517	1.1830647887212842	4.1747685612467755	-0.4009395083084221	1.5395225547571778	0.21114679419012372	0.8472166402287624	-0.5358226891293411	-0.4295351730315933	-2.2567900706112596	-3.7291476865497013	-0.4417079897999832	-2.1862225637451416	0.44777607185003715
215	7.833333333333333	195.83333333333334	11.134765812489682	9.833333333333334	7.956563151123881	5.949956011750248	0.7863333333333333	0.8368927518542467	0.89241597276175	1.1896310817173674	4.175620383765132	-0.3908267786675488	1.5494585234878948	0.21115161793592813	0.8555322923913794	-0.5372639093807294	-0.4230310649094186	-2.270390657334824	-3.7494042540924815	-0.45773464058423563	-2.184039569263534	0.4475446006905171
216	8.0	200.0	11.537152777581511	10.0	7.96742236334291	5.9178177124435685	0.793	0.8415724960102496	0.9064810900879419	1.1888090900214103	4.174982129306606	-0.39036272898147967	1.5494535323610017	0.21137884868186754	0.8561808201114445	-0.5380028869982276	-0.422604191834396	-2.2700048258702004	-3.7481093602883684	-0.4577189010441025	-2.183892321475517	0.4475697290862757
217	8.0	200.0	12.144794058123528	10.0	7.975566772507182	5.905417082328568	0.7716666666666666	0.7123891167195125	0.8925451117764439	1.1885586985216874	4.175953269365868	-0.39124430414763756	1.5486512357205673	0.21116934133215465	0.8566955592615478	-0.5384861523186282	-0.42265401920948537	-2.2706458736146353	-3.7488010092116055	-0.4576126379863046	-2.1844911441475032	0.44755430704414234
218	8.0	200.0	12.753505016210468	10.0	7.981675079380387	5.641701756401907	0.7933333333333333	0.727032080797254	0.9024276150734947	1.1884274709175744	4.176601104858066	-0.39131372195789044	1.5492250314954386	0.21074564294891115	0.856306524661273	-0.5383683658270748	-0.42332718823011506	-2.2708922623940917	-3.74793608348804	-0.457726578800948	-2.1847098389483777	0.44758262594265935
219	8.0	200.0	12.419217374300644	10.0	7.98625630953529	5.926933896783247	0.82	0.9040527016558281	0.9138133550793167	1.1885450460569984	4.176744394123571	-0.3917193383395568	1.5496362151119574	0.21106536422342675	0.8563712990254777	-0.5383148853296721	-0.4233197731487272	-2.270990363949642	-3.74762791262149	-0.45818044357428733	-2.1853022592968534	0.44757267114174704
220	8.0	200.0	12.222616966935812	10.0	7.989692232151468	5.652474985000702	0.814	0.7957019439321936	0.9167537376889401	1.188349150048737	4.176673395055628	-0.39153239794178724	1.549770774364977	0.21075043314251427	0.8565804458274237	-0.5386749716124404	-0.4234243681606775	-2.2714987899415444	-3.747908510780052	-0.4580490864752457	-2.1851129606527975	0.4475709450139433
221	8.0	200.0	12.592718017108107	10.0	7.9922691741136	5.797209487923168	0.8119999999999999	0.8118967432362626	0.9109081862749231	1.1880395401077726	4.176372120042556	-0.39164428385050426	1.5501715839575276	0.21063221250168093	0.8563854879246984	-0.5389320098036828	-0.4234393142369169	-2.2713186237985674	-3.7481305876853552	-0.4581832172159781	-2.1851101342600305	0.4475760334754636
222	8.0	200.0	12.16087267303771	10.0	7.9942018805852	5.757143975166759	0.8016666666666666	0.7965854154544015	0.9032461913821215	1.1881116641825908	4.176476275077819	-0.39163593856367945	1.550076739666543	0.210457675555681	0.8565452574530513	-0.5390246494416002	-0.4236026938367753	-2.271284445848171	-3.748098973464193	-0.45826881761870625	-2.185005347236764	0.4475711215956366
223	8.0	200.0	11.914050407922256	10.0	7.995651410438899	6.092593657154811	0.795	0.7515403013962317	0.8979815867993598	1.1881660629027833	4.176441946544397	-0.3916943954209919	1.5500201820965225	0.2102985634539126	0.856319339226432	-0.5388852931618803	-0.4235763776859863	-2.271277253288063	-3.748207760611379	-0.45826201979508907	-2.184901523511225	0.4475634716211138
224	8.0	200.0	12.57597860437282	10.0	7.9967385578291745	5.8141168287082055	0.7933333333333334	0.6189997605663028	0.9038946022622864	1.1881893717851397	4.176371622805815	-0.39179980138477755	1.549918994710313	0.21028977838026755	0.8563422450761908	-0.5388498292761624	-0.4235766487441192	-2.271152167159325	-3.7482361753126	-0.45819896468704324	-2.184963727594932	0.447561448310786
225	8.0	200.0	11.937427755114811	10.0	7.997553918371881	5.983359751452407	0.7896666666666667	0.6964865661544554	0.9015584714049446	1.1881509604867095	4.176362096074156	-0.39187159105215047	1.5498742811534947	0.2102638662513662	0.8563185211969986	-0.5388489141690452	-0.4235893068710906	-2.2712375896455166	-3.748212425469237	-0.45821535577579997	-2.184934826789001	0.4475601456244105
226	8.0	200.0	12.081229282617343	10.0	7.99816543877891	5.669539130624609	0.7943333333333333	0.8437822292795573	0.8979791881058286	1.1881182380508852	4.176387792658095	-0.3918410666457884	1.549919554609146	0.2102815669216636	0.8563459764758432	-0.5388030280977827	-0.4236369064420511	-2.271224205254988	-3.7481497891636604	-0.4582474773891243	-2.184930967687692	0.447557790496925
227	8.0	200.0	13.120566014519072	10.0	7.998624079084182	5.531527901376454	0.7680000000000001	0.681986079491479	0.8828932056021515	1.1881262821382665	4.176340758323066	-0.3918488886191025	1.5499128098927524	0.21028727843470782	0.856361082392731	-0.5388115609443267	-0.42362767277583524	-2.271226979553855	-3.748162106122349	-0.4582309090304804	-2.1849084017158185	0.4475553909544094
228	7.833333333333333	195.83333333333334	10.854831393900888	10.0	7.95730139264647	7.251372668455957	0.7240000000000001	0.7995473402395937	0.865080983570253	1.1841776893776517	4.169115560029273	-0.3826560895633679	1.5399131048801014	0.21102613839586926	0.8688399093248587	-0.5473664175915143	-0.40470348232376413	-2.266152257581631	-3.7426164119832688	-0.4706905113052402	-2.1866568916535	0.448001358172862
229	8.0	200.0	12.45559150473077	10.0	7.967976044484852	5.571186479359579	0.8183333333333334	0.7546725945806468	0.9155286237081501	1.1836320815072692	4.168887231331367	-0.38246331435545783	1.5421816335609337	0.21039990756845717	0.8689326688839222	-0.5471872749516583	-0.40562573526690904	-2.2666802737803486	-3.7429954489515547	-0.47011872402204197	-2.1861465071094854	0.447976827008657
230	8.0	200.0	11.733874627837055	10.0	7.975982033363639	5.957853275562244	0.7683333333333334	0.760483456714347	0.8937418980319206	1.1828354418382998	4.168925790866421	-0.38229921700308417	1.5419169248605833	0.21078755850559794	0.8696857427869066	-0.5467947499875054	-0.40622360254825507	-2.267246392134573	-3.7436486393972412	-0.4692662648148103	-2.1864352950760635	0.4479691800791891
231	8.0	200.0	11.001355956117616	10.0	7.981986525022729	6.198228791142566	0.807	0.832160050879918	0.9038550134084247	1.1825288044715923	4.168781254158176	-0.3820010820341887	1.5420596711389865	0.21070715143254382	0.8694626119224941	-0.5469183159443622	-0.40572575682324613	-2.266854953424706	-3.7437866011069247	-0.4690514708320729	-2.1862748288460616	0.44798473550229473
232	8.0	200.0	13.044493405598123	10.0	7.986489893767047	5.544350221220051	0.8003333333333332	0.7405181066981137	0.9101357517435772	1.1829567138102648	4.169156966808971	-0.3818032360618033	1.5420468868676889	0.2103872301354637	0.8692289468971226	-0.5467184942258395	-0.4058207670392554	-2.2666789688088533	-3.7434738407236776	-0.4688794347645097	-2.1862914946011522	0.44798696380597186
233	8.0	200.0	11.875727620094857	10.0	7.989867420325285	5.819282163172139	0.799	0.7593431506311089	0.9057279846908051	1.1828911567860674	4.168839482729671	-0.3814124387086843	1.5417324132816979	0.210448415002319	0.869425381122979	-0.5466945268428018	-0.40581973424296736	-2.2665453178567154	-3.7436122573984805	-0.46889859399035966	-2.1861850596640147	0.4479832319037709
234	8.0	200.0	12.050628606682567	10.0	7.992400565243964	5.6638741060440845	0.8116666666666666	0.8784723894030116	0.9094391789080164	1.183142155144465	4.168750818839685	-0.3815908949367134	1.5416055951629628	0.21044765870091742	0.8694202643951263	-0.546770003694694	-0.405761376672449	-2.2665530862312853	-3.743535938871306	-0.46891902150042153	-2.1863567291610884	0.44798327335530186
235	8.0	200.0	11.715996264160061	10.0	7.994300423932973	6.069662511690873	0.8003333333333332	0.797190453906189	0.9083023906382034	1.1829662732298927	4.168776484414811	-0.38140939434246374	1.541716705998326	0.21047167075996023	0.8695871404990908	-0.546691869399561	-0.4055995704511611	-2.266627130981612	-3.743293315283615	-0.46908640047912703	-2.1863867736919476	0.44799508827149165
236	7.833333333333333	195.83333333333334	13.256581521669489	9.833333333333334	7.954058651283063	5.907222860573877	0.7713333333333333	0.7446883383647501	0.8850624568718902	1.1838331154086787	4.182630223937239	-0.3840577158277199	1.549558315704948	0.2088998791493291	0.8660097753975248	-0.5596490630219865	-0.4030187164105355	-2.2733020086938405	-3.7562832941054967	-0.46672814319476386	-2.1959242778747816	0.44856753542554106
237	8.0	200.0	11.85097086236337	10.0	7.965543988462297	5.873526357087737	0.7966666666666667	0.8191587367250756	0.8999390645292987	1.183115403015524	4.182357457150912	-0.3840423305651688	1.5492932129805217	0.20912905641334031	0.8646078971329171	-0.560859618434817	-0.4020707127386097	-2.2733346942813415	-3.7562640835116725	-0.4656449643149437	-2.1951815983076197	0.4485827835829726
238	8.0	200.0	11.706315574106222	10.0	7.974157991346723	6.12130334537392	0.7896666666666666	0.7515862173078962	0.8978945161868491	1.1835965688225984	4.182869297971031	-0.38439040763456567	1.548959482647408	0.20903347273619288	0.8644829091755436	-0.5612299113904093	-0.40188482091864886	-2.273625846724278	-3.75670781362132	-0.46500241867319336	-2.19523235815187	0.44854221744795353
239	8.0	200.0	12.851776673903004	10.0	7.980618493510042	5.659142468567622	0.8036666666666666	0.7160361813271017	0.9035209704396471	1.1837438244532579	4.182548899403426	-0.3846977387745009	1.5493547495824052	0.20823952376501684	0.8645392315799953	-0.5612891936327822	-0.40174912897289244	-2.2738485851897456	-3.7567247205029246	-0.46487926789252026	-2.1954308317981197	0.4485420706866873
240	8.0	200.0	12.501986205799126	10.0	7.985463870132532	5.755624047660102	0.783	0.742646316725509	0.8955486326124698	1.1840542929302396	4.182780339964502	-0.3846223446586563	1.5492393886082976	0.2080452535928462	0.8644537288072466	-0.5611569641892821	-0.401716846050189	-2.274038585269125	-3.7568421990251943	-0.4653247883908714	-2.1948970378656227	0.44854212775819163
